년월,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2012-12,전남,1.6,-2.3,5.7
2013-01,전남,0.7,-3.3,5.3
2013-02,전남,2.6,-1.8,7.2
2013-03,전남,7.5,1.5,14.4
2013-04,전남,11.2,5.7,16.8
2013-05,전남,18,12.9,23.7
2013-06,전남,22.4,19.2,26.7
2013-07,전남,26.6,24,30.1
2013-08,전남,27.7,24.1,32.5
2013-09,전남,22.5,18.4,27.6
2013-10,전남,17.1,12.4,22.6
2013-11,전남,9.2,4.6,14.4
2013-12,전남,3.7,-0.3,8.3
2014-01,전남,2.4,-2.7,8
2014-02,전남,4.3,-0.1,9.2
2014-03,전남,8.3,3.5,13.5
2014-04,전남,13.8,8.8,19.5
2014-05,전남,18.2,12.8,23.9
2014-06,전남,21.9,18.7,26
2014-07,전남,24.5,21.8,28.2
2014-08,전남,24.3,21.8,27.6
2014-09,전남,22,18,26.9
2014-10,전남,16.6,11.5,22.4
2014-11,전남,10.8,6.5,15.9
2014-12,전남,2.4,-1.5,6.8
2015-01,전남,2.7,-1.3,7.1
2015-02,전남,3.5,-0.7,8
2015-03,전남,7.7,2.2,13.8
2015-04,전남,13.2,8.6,18.5
2015-05,전남,18.4,13.2,24.3
2015-06,전남,21.3,18,25.4
2015-07,전남,24.4,21.5,28.1
2015-08,전남,25.4,22,29.6
2015-09,전남,21.3,17.1,26.4
2015-10,전남,16.4,11.6,22.3
2015-11,전남,11.9,8.6,15.8
2015-12,전남,5.8,2,9.9
2016-01,전남,1.5,-1.8,5.4
2016-02,전남,3.5,-0.9,8.3
2016-03,전남,7.9,2.8,13.5
2016-04,전남,14.2,9.5,19.7
2016-05,전남,18.5,13.4,24
2016-06,전남,22,19,25.7
2016-07,전남,25.8,23,29.4
2016-08,전남,27.3,23.4,32.3
2016-09,전남,22.6,19.3,26.8
2016-10,전남,17.4,13.9,21.3
2016-11,전남,9.8,5.5,14.7
2016-12,전남,5.3,1,10.1
2017-01,전남,2.5,-1.7,7.2
2017-02,전남,3.2,-1.7,8.5
2017-03,전남,7,1.7,13
2017-04,전남,14.3,8.8,20.4
2017-05,전남,18.8,13.1,24.9
2017-06,전남,21.8,17.7,26.9
2017-07,전남,26.9,24,30.6
2017-08,전남,26.7,23.2,31
2017-09,전남,21.9,17.8,26.7
2017-10,전남,16.8,12.7,21.6
2017-11,전남,8.8,3.4,14.6
2017-12,전남,2.2,-2.3,7.2
2018-01,전남,0.2,-3.7,4.6
2018-02,전남,1.8,-3.1,7
2018-03,전남,8.9,3.8,14.6
2018-04,전남,13.9,8.6,19.4
2018-05,전남,18.3,14,23.2
2018-06,전남,22.2,18.4,27
2018-07,전남,27.1,23.6,31.4
2018-08,전남,27.9,24.7,32.1
2018-09,전남,21.6,17.9,25.8
2018-10,전남,14.8,10,20.1
2018-11,전남,10,5,15.8
2018-12,전남,3.8,-0.1,8.1
2019-01,전남,2.3,-2,7.2
2019-02,전남,3.8,-0.6,9
2019-03,전남,8.3,3,14.1
2019-04,전남,12.4,7.5,17.6
2019-05,전남,18.3,12.3,24.6
2019-06,전남,21.2,17.4,25.9
2019-07,전남,24.6,21.9,28.2
2019-08,전남,26.5,23.2,30.5
2019-09,전남,22.6,19.4,26.7
2019-10,전남,17,12.6,22
2019-11,전남,10.8,5.8,16.5
2019-12,전남,4.8,0.4,9.5
2020-01,전남,4.6,1.1,8.6
2020-02,전남,5.1,0.4,10
2020-03,전남,8.5,3.1,14
2020-04,전남,11,5.6,16.7
2020-05,전남,17.6,13.5,22.2
2020-06,전남,22.4,18.7,26.8
2020-07,전남,22.8,20.6,26
2020-08,전남,27.3,24.6,30.9
2020-09,전남,21.4,18,25.5
2020-10,전남,15.6,11,21.1
2020-11,전남,10.8,6.3,15.7
2020-12,전남,2.9,-1.7,8.1
2021-01,전남,1.8,-2.7,6.8
2021-02,전남,5.3,0.6,10.5
2021-03,전남,9.9,5,15.5
2021-04,전남,13.9,8.8,19.3
2021-05,전남,17.7,12.9,22.7
2021-06,전남,22.4,18.8,26.8
2021-07,전남,26.4,23.3,30.1
2021-08,전남,26.1,23,30
2021-09,전남,22.7,19.7,26.5
2021-10,전남,17.1,12.7,22.5
